Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2026-06-10T22:01:52.846;599628112846152400;35;42;1019
2026-06-10T22:01:52.884;599628112884614000;25;41;1018
2026-06-10T22:01:52.923;599628112923075600;27;37;1024
2026-06-10T22:01:52.961;599628112961537200;35;40;1027
2026-06-10T22:01:53.000;599628112999998600;26;37;1021
2026-06-10T22:01:53.038;599628113038460200;25;44;1026
2026-06-10T22:01:53.076;599628113076921700;25;43;1022
2026-06-10T22:01:53.115;599628113115383300;35;34;1018
2026-06-10T22:01:53.153;599628113153844700;26;40;1026
2026-06-10T22:01:53.192;599628113192306300;24;45;1021
2026-06-10T22:01:53.230;599628113230767900;26;40;1023
2026-06-10T22:01:53.269;599628113269229400;30;35;1022
2026-06-10T22:01:53.307;599628113307691000;36;43;1016
2026-06-10T22:01:53.346;599628113346152400;25;34;1022
2026-06-10T22:01:53.384;599628113384614000;26;36;1023
2026-06-10T22:01:53.423;599628113423075600;33;44;1020
2026-06-10T22:01:53.461;599628113461537200;32;43;1015
2026-06-10T22:01:53.500;599628113499998600;31;44;1013
2026-06-10T22:01:53.538;599628113538460200;34;44;1018
2026-06-10T22:01:53.576;599628113576921700;33;42;1015
2026-06-10T22:01:53.615;599628113615383300;30;46;1012
2026-06-10T22:01:53.653;599628113653844700;26;44;1009
2026-06-10T22:01:53.692;599628113692306300;25;38;1012
2026-06-10T22:01:53.730;599628113730767900;26;39;1012
2026-06-10T22:01:53.769;599628113769229400;24;38;1003
2026-06-10T22:01:53.807;599628113807690900;29;37;1007
2026-06-10T22:01:53.846;599628113846152400;24;41;1003
2026-06-10T22:01:53.884;599628113884614000;32;35;1009
2026-06-10T22:01:53.923;599628113923075600;25;43;1003
2026-06-10T22:01:53.961;599628113961537200;32;42;1002
2026-06-10T22:01:54.000;599628113999998600;36;36;999
2026-06-10T22:01:54.038;599628114038460200;30;46;996
2026-06-10T22:01:54.076;599628114076921700;35;45;1000
2026-06-10T22:01:54.115;599628114115383300;26;43;993
2026-06-10T22:01:54.153;599628114153844700;28;44;991
2026-06-10T22:01:54.192;599628114192306300;26;43;998
2026-06-10T22:01:54.230;599628114230767900;25;35;989
2026-06-10T22:01:54.269;599628114269229400;30;44;996
2026-06-10T22:01:54.307;599628114307690900;29;46;990
2026-06-10T22:01:54.346;599628114346152400;35;37;986
2026-06-10T22:01:54.384;599628114384614000;35;44;988
2026-06-10T22:01:54.423;599628114423075600;30;41;982
2026-06-10T22:01:54.461;599628114461537000;32;46;985
2026-06-10T22:01:54.500;599628114499998600;28;44;980
2026-06-10T22:01:54.538;599628114538460200;35;44;988
2026-06-10T22:01:54.576;599628114576921700;25;41;985
2026-06-10T22:01:54.615;599628114615383300;30;44;981
2026-06-10T22:01:54.653;599628114653844700;29;46;986
2026-06-10T22:01:54.692;599628114692306300;26;44;984
2026-06-10T22:01:54.730;599628114730767900;26;41;980
2026-06-10T22:01:54.769;599628114769229400;35;37;976
2026-06-10T22:01:54.807;599628114807690900;34;43;983
2026-06-10T22:01:54.846;599628114846152400;26;43;982
2026-06-10T22:01:54.884;599628114884614000;27;40;982
2026-06-10T22:01:54.923;599628114923075600;25;38;979
2026-06-10T22:01:54.961;599628114961537000;24;40;982
2026-06-10T22:01:55.000;599628114999998600;28;40;974
2026-06-10T22:01:55.038;599628115038460200;26;37;979
2026-06-10T22:01:55.076;599628115076921700;25;44;978
2026-06-10T22:01:55.115;599628115115383300;25;38;983
2026-06-10T22:01:55.153;599628115153844700;29;39;982
2026-06-10T22:01:55.192;599628115192306300;32;41;975
2026-06-10T22:01:55.230;599628115230767900;26;45;975
2026-06-10T22:01:55.269;599628115269229400;24;38;985
2026-06-10T22:01:55.307;599628115307690900;32;43;985
2026-06-10T22:01:55.346;599628115346152400;32;45;977
2026-06-10T22:01:55.384;599628115384614000;25;37;981
2026-06-10T22:01:55.423;599628115423075600;29;40;988
2026-06-10T22:01:55.461;599628115461537000;33;40;981
2026-06-10T22:01:55.500;599628115499998600;35;43;989
2026-06-10T22:01:55.538;599628115538460200;26;38;984
2026-06-10T22:01:55.576;599628115576921700;27;36;986
2026-06-10T22:01:55.615;599628115615383200;31;41;992
2026-06-10T22:01:55.653;599628115653844700;31;42;991
2026-06-10T22:01:55.692;599628115692306300;32;46;985
2026-06-10T22:01:55.730;599628115730767900;31;45;994
2026-06-10T22:01:55.769;599628115769229400;32;44;987
2026-06-10T22:01:55.807;599628115807690900;24;38;998
2026-06-10T22:01:55.846;599628115846152400;28;44;997
2026-06-10T22:01:55.884;599628115884614000;28;38;994
2026-06-10T22:01:55.923;599628115923075600;28;40;995
2026-06-10T22:01:55.961;599628115961537000;31;44;997
2026-06-10T22:01:56.000;599628115999998600;34;37;997
2026-06-10T22:01:56.038;599628116038460200;31;39;999
2026-06-10T22:01:56.076;599628116076921700;25;38;999
2026-06-10T22:01:56.115;599628116115383200;28;42;1009
2026-06-10T22:01:56.153;599628116153844700;34;43;1004
2026-06-10T22:01:56.192;599628116192306300;30;44;1002
2026-06-10T22:01:56.230;599628116230767900;30;39;1011
2026-06-10T22:01:56.269;599628116269229300;28;39;1009
2026-06-10T22:01:56.307;599628116307690900;29;36;1008
2026-06-10T22:01:56.346;599628116346152400;26;40;1008
2026-06-10T22:01:56.384;599628116384614000;31;43;1017
2026-06-10T22:01:56.423;599628116423075600;29;43;1015
2026-06-10T22:01:56.461;599628116461537000;32;42;1010
2026-06-10T22:01:56.500;599628116499998600;31;37;1012
2026-06-10T22:01:56.538;599628116538460200;31;45;1016
2026-06-10T22:01:56.576;599628116576921700;26;35;1015
2026-06-10T22:01:56.615;599628116615383200;35;35;1021
2026-06-10T22:01:56.653;599628116653844700;32;41;1017
2026-06-10T22:01:56.692;599628116692306300;36;35;1016
2026-06-10T22:01:56.730;599628116730767900;25;38;1020
2026-06-10T22:01:56.769;599628116769229300;29;44;1024
2026-06-10T22:01:56.807;599628116807690900;31;44;1026
2026-06-10T22:01:56.846;599628116846152400;27;36;1016
2026-06-10T22:01:56.884;599628116884614000;27;46;1022
2026-06-10T22:01:56.923;599628116923075600;34;44;1018
2026-06-10T22:01:56.961;599628116961537000;30;43;1023
2026-06-10T22:01:57.000;599628116999998600;30;42;1020
2026-06-10T22:01:57.038;599628117038460200;32;37;1022
2026-06-10T22:01:57.076;599628117076921700;26;40;1026
2026-06-10T22:01:57.115;599628117115383200;29;34;1022
2026-06-10T22:01:57.153;599628117153844700;33;39;1018
2026-06-10T22:01:57.192;599628117192306300;35;44;1019
2026-06-10T22:01:57.230;599628117230767900;27;44;1021
2026-06-10T22:01:57.269;599628117269229300;29;40;1020
2026-06-10T22:01:57.307;599628117307690900;33;38;1024
2026-06-10T22:01:57.346;599628117346152400;31;35;1022
2026-06-10T22:01:57.384;599628117384614000;34;34;1022
2026-06-10T22:01:57.423;599628117423075500;32;37;1020
2026-06-10T22:01:57.461;599628117461537000;36;36;1012
2026-06-10T22:01:57.500;599628117499998600;26;38;1019
2026-06-10T22:01:57.538;599628117538460200;26;40;1017
2026-06-10T22:01:57.576;599628117576921700;25;38;1016
2026-06-10T22:01:57.615;599628117615383200;36;35;1015
2026-06-10T22:01:57.653;599628117653844700;29;43;1013
2026-06-10T22:01:57.692;599628117692306300;26;42;1013
2026-06-10T22:01:57.730;599628117730767900;26;42;1006
2026-06-10T22:01:57.769;599628117769229300;29;43;1012
2026-06-10T22:01:57.807;599628117807690900;31;43;1011
2026-06-10T22:01:57.846;599628117846152400;28;44;1009
2026-06-10T22:01:57.884;599628117884614000;29;44;1008
2026-06-10T22:01:57.923;599628117923075500;35;45;998
2026-06-10T22:01:57.961;599628117961537000;28;41;999
2026-06-10T22:01:58.000;599628117999998600;31;37;1002
2026-06-10T22:01:58.038;599628118038460200;28;44;995
2026-06-10T22:01:58.076;599628118076921600;36;44;997
2026-06-10T22:01:58.115;599628118115383200;27;37;1000
2026-06-10T22:01:58.153;599628118153844700;31;41;993
2026-06-10T22:01:58.192;599628118192306300;25;36;994
2026-06-10T22:01:58.230;599628118230767900;26;41;990
2026-06-10T22:01:58.269;599628118269229300;26;39;995
2026-06-10T22:01:58.307;599628118307690900;34;37;989
2026-06-10T22:01:58.346;599628118346152400;29;46;985
2026-06-10T22:01:58.384;599628118384614000;29;41;990
2026-06-10T22:01:58.423;599628118423075500;32;46;990
2026-06-10T22:01:58.461;599628118461537000;33;41;983
2026-06-10T22:01:58.500;599628118499998600;31;44;985
2026-06-10T22:01:58.538;599628118538460200;29;38;981
2026-06-10T22:01:58.576;599628118576921600;32;44;984
2026-06-10T22:01:58.615;599628118615383200;35;40;983
2026-06-10T22:01:58.653;599628118653844700;26;42;986
2026-06-10T22:01:58.692;599628118692306300;33;43;979
2026-06-10T22:01:58.730;599628118730767700;25;35;983
2026-06-10T22:01:58.769;599628118769229300;26;37;983
2026-06-10T22:01:58.807;599628118807690900;28;44;976
2026-06-10T22:01:58.846;599628118846152400;30;36;983
2026-06-10T22:01:58.884;599628118884614000;28;38;982
2026-06-10T22:01:58.923;599628118923075500;30;39;976
2026-06-10T22:01:58.961;599628118961537000;29;37;979
2026-06-10T22:01:59.000;599628118999998600;31;39;974
2026-06-10T22:01:59.038;599628119038460200;25;44;980
2026-06-10T22:01:59.076;599628119076921600;30;34;977
2026-06-10T22:01:59.115;599628119115383200;33;40;974
2026-06-10T22:01:59.153;599628119153844700;26;38;976
2026-06-10T22:01:59.192;599628119192306300;29;41;977
2026-06-10T22:01:59.230;599628119230767700;32;39;975
2026-06-10T22:01:59.269;599628119269229300;27;43;976
2026-06-10T22:01:59.307;599628119307690900;35;35;980
2026-06-10T22:01:59.346;599628119346152400;28;46;984
2026-06-10T22:01:59.384;599628119384613900;31;42;978
2026-06-10T22:01:59.423;599628119423075500;35;45;982
2026-06-10T22:01:59.461;599628119461537000;34;45;981
2026-06-10T22:01:59.500;599628119499998600;36;45;983
2026-06-10T22:01:59.538;599628119538460200;36;35;986
2026-06-10T22:01:59.576;599628119576921600;31;45;989
2026-06-10T22:01:59.615;599628119615383200;36;45;988
2026-06-10T22:01:59.653;599628119653844700;30;43;990
2026-06-10T22:01:59.692;599628119692306300;34;35;988
2026-06-10T22:01:59.730;599628119730767700;28;40;989
2026-06-10T22:01:59.769;599628119769229300;27;38;990
2026-06-10T22:01:59.807;599628119807690900;28;43;993
2026-06-10T22:01:59.846;599628119846152400;31;44;994
2026-06-10T22:01:59.884;599628119884613900;28;42;1000
2026-06-10T22:01:59.923;599628119923075500;36;42;997
2026-06-10T22:01:59.961;599628119961537000;25;37;1002
