Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2026-06-21T06:05:44.802;835351555144983111;-497614;-506954;-514754;-650652;
2026-06-21T06:05:44.809;835351555152390519;-497558;-506898;-514698;-650652;
2026-06-21T06:05:44.816;835351555159797926;-497508;-506848;-514648;-650652;
2026-06-21T06:05:44.824;835351555167205333;-497464;-506804;-514604;-650652;
2026-06-21T06:05:44.831;835351555174612741;-497428;-506768;-514568;-650652;
2026-06-21T06:05:44.839;835351555182020148;-497400;-506740;-514540;-650652;
2026-06-21T06:05:44.846;835351555189427556;-497382;-506722;-514522;-650652;
2026-06-21T06:05:44.853;835351555196834963;-497373;-506713;-514513;-650652;
2026-06-21T06:05:44.861;835351555204242370;-497376;-506716;-514516;-650652;
2026-06-21T06:05:44.868;835351555211649778;-497390;-506730;-514530;-650652;
2026-06-21T06:05:44.876;835351555219057185;-497416;-506756;-514556;-650652;
2026-06-21T06:05:44.883;835351555226464593;-497454;-506794;-514594;-650652;
2026-06-21T06:05:44.891;835351555233872000;-497505;-506845;-514645;-650652;
2026-06-21T06:05:44.898;835351555241279407;-497570;-506910;-514710;-650652;
2026-06-21T06:05:44.905;835351555248686815;-497647;-506987;-514787;-650652;
2026-06-21T06:05:44.913;835351555256094222;-497738;-507078;-514878;-650652;
2026-06-21T06:05:44.920;835351555263501630;-497842;-507182;-514982;-650652;
2026-06-21T06:05:44.928;835351555270909037;-497959;-507299;-515099;-650652;
2026-06-21T06:05:44.935;835351555278316444;-498088;-507428;-515228;-650652;
2026-06-21T06:05:44.942;835351555285723852;-498229;-507569;-515369;-650652;
2026-06-21T06:05:44.950;835351555293131259;-498381;-507721;-515521;-650652;
2026-06-21T06:05:44.957;835351555300538667;-498544;-507884;-515684;-650652;
2026-06-21T06:05:44.965;835351555307946074;-498717;-508057;-515857;-650652;
2026-06-21T06:05:44.972;835351555315353481;-498898;-508238;-516038;-650652;
2026-06-21T06:05:44.979;835351555322760889;-499087;-508427;-516227;-650652;
2026-06-21T06:05:44.987;835351555330168296;-499283;-508623;-516423;-650652;
2026-06-21T06:05:44.994;835351555337575704;-499484;-508824;-516624;-650652;
2026-06-21T06:05:45.002;835351555344983111;-499689;-509029;-516829;-650652;
2026-06-21T06:05:45.009;835351555352390519;-499897;-509237;-517037;-650652;
2026-06-21T06:05:45.016;835351555359797926;-500107;-509447;-517247;-650652;
2026-06-21T06:05:45.024;835351555367205333;-500316;-509656;-517456;-650652;
2026-06-21T06:05:45.031;835351555374612741;-500524;-509864;-517664;-650652;
2026-06-21T06:05:45.039;835351555382020148;-500730;-510070;-517870;-650652;
2026-06-21T06:05:45.046;835351555389427556;-500930;-510270;-518070;-650652;
2026-06-21T06:05:45.053;835351555396834963;-501126;-510466;-518266;-650652;
2026-06-21T06:05:45.061;835351555404242370;-501314;-510654;-518454;-650652;
2026-06-21T06:05:45.068;835351555411649778;-501494;-510834;-518634;-650652;
2026-06-21T06:05:45.076;835351555419057185;-501664;-511004;-518804;-650652;
2026-06-21T06:05:45.083;835351555426464593;-501824;-511164;-518964;-650653;
2026-06-21T06:05:45.091;835351555433872000;-501972;-511312;-519112;-650653;
2026-06-21T06:05:45.098;835351555441279407;-502107;-511447;-519247;-650653;
2026-06-21T06:05:45.105;835351555448686815;-502228;-511568;-519368;-650653;
2026-06-21T06:05:45.113;835351555456094222;-502335;-511675;-519475;-650653;
2026-06-21T06:05:45.120;835351555463501630;-502426;-511766;-519566;-650653;
2026-06-21T06:05:45.128;835351555470909037;-502502;-511842;-519642;-650653;
2026-06-21T06:05:45.135;835351555478316444;-502562;-511902;-519702;-650653;
2026-06-21T06:05:45.142;835351555485723852;-502605;-511945;-519745;-650653;
2026-06-21T06:05:45.150;835351555493131259;-502632;-511972;-519772;-650653;
2026-06-21T06:05:45.157;835351555500538667;-502642;-511982;-519782;-650653;
2026-06-21T06:05:45.165;835351555507946074;-502635;-511975;-519775;-650653;
2026-06-21T06:05:45.172;835351555515353481;-502612;-511952;-519752;-650653;
2026-06-21T06:05:45.179;835351555522760889;-502574;-511914;-519714;-650653;
2026-06-21T06:05:45.187;835351555530168296;-502520;-511860;-519660;-650653;
2026-06-21T06:05:45.194;835351555537575704;-502451;-511791;-519591;-650653;
2026-06-21T06:05:45.202;835351555544983111;-502369;-511709;-519509;-650653;
2026-06-21T06:05:45.209;835351555552390519;-502273;-511613;-519413;-650653;
2026-06-21T06:05:45.216;835351555559797926;-502165;-511505;-519305;-650653;
2026-06-21T06:05:45.224;835351555567205333;-502046;-511386;-519186;-650653;
2026-06-21T06:05:45.231;835351555574612741;-501917;-511257;-519057;-650653;
2026-06-21T06:05:45.239;835351555582020148;-501779;-511119;-518919;-650653;
2026-06-21T06:05:45.246;835351555589427556;-501633;-510973;-518773;-650653;
2026-06-21T06:05:45.253;835351555596834963;-501480;-510820;-518620;-650653;
2026-06-21T06:05:45.261;835351555604242370;-501323;-510663;-518463;-650653;
2026-06-21T06:05:45.268;835351555611649778;-501161;-510501;-518301;-650653;
2026-06-21T06:05:45.276;835351555619057185;-500997;-510337;-518137;-650653;
2026-06-21T06:05:45.283;835351555626464593;-500832;-510172;-517972;-650653;
2026-06-21T06:05:45.291;835351555633872000;-500666;-510006;-517806;-650653;
2026-06-21T06:05:45.298;835351555641279407;-500501;-509841;-517641;-650653;
2026-06-21T06:05:45.305;835351555648686815;-500339;-509679;-517479;-650653;
2026-06-21T06:05:45.313;835351555656094222;-500180;-509520;-517320;-650653;
2026-06-21T06:05:45.320;835351555663501630;-500025;-509365;-517165;-650653;
2026-06-21T06:05:45.328;835351555670909037;-499876;-509216;-517016;-650653;
2026-06-21T06:05:45.335;835351555678316444;-499733;-509073;-516873;-650653;
2026-06-21T06:05:45.342;835351555685723852;-499597;-508937;-516737;-650653;
2026-06-21T06:05:45.350;835351555693131259;-499468;-508808;-516608;-650653;
2026-06-21T06:05:45.357;835351555700538667;-499347;-508687;-516487;-650653;
2026-06-21T06:05:45.365;835351555707946074;-499236;-508576;-516376;-650653;
2026-06-21T06:05:45.372;835351555715353481;-499133;-508473;-516273;-650653;
2026-06-21T06:05:45.379;835351555722760889;-499039;-508379;-516179;-650653;
2026-06-21T06:05:45.387;835351555730168296;-498954;-508294;-516094;-650653;
2026-06-21T06:05:45.394;835351555737575704;-498879;-508219;-516019;-650653;
2026-06-21T06:05:45.402;835351555744983111;-498813;-508153;-515953;-650653;
2026-06-21T06:05:45.409;835351555752390519;-498755;-508095;-515895;-650653;
2026-06-21T06:05:45.416;835351555759797926;-498707;-508047;-515847;-650653;
2026-06-21T06:05:45.424;835351555767205333;-498666;-508006;-515806;-650653;
2026-06-21T06:05:45.431;835351555774612741;-498634;-507974;-515774;-650653;
2026-06-21T06:05:45.439;835351555782020148;-498608;-507948;-515748;-650653;
2026-06-21T06:05:45.446;835351555789427556;-498588;-507928;-515728;-650653;
2026-06-21T06:05:45.453;835351555796834963;-498575;-507915;-515715;-650653;
2026-06-21T06:05:45.461;835351555804242370;-498566;-507906;-515706;-650653;
2026-06-21T06:05:45.468;835351555811649778;-498562;-507902;-515702;-650653;
2026-06-21T06:05:45.476;835351555819057185;-498561;-507901;-515701;-650653;
2026-06-21T06:05:45.483;835351555826464593;-498562;-507902;-515702;-650653;
2026-06-21T06:05:45.491;835351555833872000;-498565;-507905;-515705;-650653;
2026-06-21T06:05:45.498;835351555841279407;-498568;-507908;-515708;-650653;
2026-06-21T06:05:45.505;835351555848686815;-498572;-507912;-515712;-650653;
2026-06-21T06:05:45.513;835351555856094222;-498574;-507914;-515714;-650653;
2026-06-21T06:05:45.520;835351555863501630;-498575;-507915;-515715;-650653;
2026-06-21T06:05:45.528;835351555870909037;-498574;-507914;-515714;-650653;
2026-06-21T06:05:45.535;835351555878316444;-498569;-507909;-515709;-650653;
2026-06-21T06:05:45.542;835351555885723852;-498562;-507902;-515702;-650653;
2026-06-21T06:05:45.550;835351555893131259;-498549;-507889;-515689;-650653;
2026-06-21T06:05:45.557;835351555900538667;-498533;-507873;-515673;-650653;
2026-06-21T06:05:45.565;835351555907946074;-498512;-507852;-515652;-650653;
2026-06-21T06:05:45.572;835351555915353481;-498485;-507825;-515625;-650653;
2026-06-21T06:05:45.579;835351555922760889;-498454;-507794;-515594;-650653;
2026-06-21T06:05:45.587;835351555930168296;-498417;-507757;-515557;-650653;
2026-06-21T06:05:45.594;835351555937575704;-498375;-507715;-515515;-650653;
2026-06-21T06:05:45.602;835351555944983111;-498328;-507668;-515468;-650653;
2026-06-21T06:05:45.609;835351555952390519;-498276;-507616;-515416;-650653;
2026-06-21T06:05:45.616;835351555959797926;-498220;-507560;-515360;-650653;
2026-06-21T06:05:45.624;835351555967205333;-498161;-507501;-515301;-650653;
2026-06-21T06:05:45.631;835351555974612741;-498098;-507438;-515238;-650653;
2026-06-21T06:05:45.639;835351555982020148;-498032;-507372;-515172;-650653;
2026-06-21T06:05:45.646;835351555989427556;-497965;-507305;-515105;-650653;
2026-06-21T06:05:45.653;835351555996834963;-497896;-507236;-515036;-650653;
2026-06-21T06:05:45.661;835351556004242370;-497828;-507168;-514968;-650653;
2026-06-21T06:05:45.668;835351556011649778;-497760;-507100;-514900;-650653;
2026-06-21T06:05:45.676;835351556019057185;-497693;-507033;-514833;-650653;
2026-06-21T06:05:45.683;835351556026464593;-497630;-506970;-514770;-650653;
2026-06-21T06:05:45.691;835351556033872000;-497570;-506910;-514710;-650653;
2026-06-21T06:05:45.698;835351556041279407;-497514;-506854;-514654;-650653;
2026-06-21T06:05:45.705;835351556048686815;-497465;-506805;-514605;-650653;
2026-06-21T06:05:45.713;835351556056094222;-497422;-506762;-514562;-650653;
2026-06-21T06:05:45.720;835351556063501630;-497387;-506727;-514527;-650653;
2026-06-21T06:05:45.728;835351556070909037;-497360;-506700;-514500;-650653;
2026-06-21T06:05:45.735;835351556078316444;-497342;-506682;-514482;-650653;
2026-06-21T06:05:45.742;835351556085723852;-497335;-506675;-514475;-650653;
2026-06-21T06:05:45.750;835351556093131259;-497339;-506679;-514479;-650653;
2026-06-21T06:05:45.757;835351556100538667;-497354;-506694;-514494;-650653;
2026-06-21T06:05:45.765;835351556107946074;-497381;-506721;-514521;-650653;
2026-06-21T06:05:45.772;835351556115353481;-497421;-506761;-514561;-650653;
2026-06-21T06:05:45.779;835351556122760889;-497474;-506814;-514614;-650653;
2026-06-21T06:05:45.787;835351556130168296;-497540;-506880;-514680;-650653;
2026-06-21T06:05:45.794;835351556137575704;-497619;-506959;-514759;-650653;
2026-06-21T06:05:45.802;835351556144983111;-497711;-507051;-514851;-650653;
2026-06-21T06:05:45.809;835351556152390519;-497816;-507156;-514956;-650654;
2026-06-21T06:05:45.816;835351556159797926;-497934;-507274;-515074;-650654;
2026-06-21T06:05:45.824;835351556167205333;-498065;-507405;-515205;-650654;
2026-06-21T06:05:45.831;835351556174612741;-498207;-507547;-515347;-650654;
2026-06-21T06:05:45.839;835351556182020148;-498361;-507701;-515501;-650654;
2026-06-21T06:05:45.846;835351556189427556;-498525;-507865;-515665;-650654;
2026-06-21T06:05:45.853;835351556196834963;-498699;-508039;-515839;-650654;
2026-06-21T06:05:45.861;835351556204242370;-498881;-508221;-516021;-650654;
2026-06-21T06:05:45.868;835351556211649778;-499071;-508411;-516211;-650654;
2026-06-21T06:05:45.876;835351556219057185;-499267;-508607;-516407;-650654;
2026-06-21T06:05:45.883;835351556226464593;-499469;-508809;-516609;-650654;
2026-06-21T06:05:45.891;835351556233872000;-499675;-509015;-516815;-650654;
2026-06-21T06:05:45.898;835351556241279407;-499883;-509223;-517023;-650654;
2026-06-21T06:05:45.905;835351556248686815;-500092;-509432;-517232;-650654;
2026-06-21T06:05:45.913;835351556256094222;-500302;-509642;-517442;-650654;
2026-06-21T06:05:45.920;835351556263501630;-500509;-509849;-517649;-650654;
2026-06-21T06:05:45.928;835351556270909037;-500714;-510054;-517854;-650654;
2026-06-21T06:05:45.935;835351556278316444;-500915;-510255;-518055;-650654;
2026-06-21T06:05:45.942;835351556285723852;-501109;-510449;-518249;-650654;
2026-06-21T06:05:45.950;835351556293131259;-501297;-510637;-518437;-650654;
2026-06-21T06:05:45.957;835351556300538667;-501476;-510816;-518616;-650654;
2026-06-21T06:05:45.965;835351556307946074;-501645;-510985;-518785;-650654;
2026-06-21T06:05:45.972;835351556315353481;-501803;-511143;-518943;-650654;
2026-06-21T06:05:45.979;835351556322760889;-501950;-511290;-519090;-650654;
2026-06-21T06:05:45.987;835351556330168296;-502083;-511423;-519223;-650654;
2026-06-21T06:05:45.994;835351556337575704;-502203;-511543;-519343;-650654;
2026-06-21T06:05:46.002;835351556344983111;-502308;-511648;-519448;-650654;
2026-06-21T06:05:46.009;835351556352390519;-502398;-511738;-519538;-650654;
2026-06-21T06:05:46.016;835351556359797926;-502472;-511812;-519612;-650654;
2026-06-21T06:05:46.024;835351556367205333;-502529;-511869;-519669;-650654;
2026-06-21T06:05:46.031;835351556374612741;-502571;-511911;-519711;-650654;
2026-06-21T06:05:46.039;835351556382020148;-502596;-511936;-519736;-650654;
2026-06-21T06:05:46.046;835351556389427556;-502604;-511944;-519744;-650654;
2026-06-21T06:05:46.053;835351556396834963;-502595;-511935;-519735;-650654;
2026-06-21T06:05:46.061;835351556404242370;-502571;-511911;-519711;-650654;
2026-06-21T06:05:46.068;835351556411649778;-502531;-511871;-519671;-650654;
2026-06-21T06:05:46.076;835351556419057185;-502475;-511815;-519615;-650654;
2026-06-21T06:05:46.083;835351556426464593;-502405;-511745;-519545;-650654;
2026-06-21T06:05:46.091;835351556433872000;-502321;-511661;-519461;-650654;
2026-06-21T06:05:46.098;835351556441279407;-502224;-511564;-519364;-650654;
2026-06-21T06:05:46.105;835351556448686815;-502115;-511455;-519255;-650654;
2026-06-21T06:05:46.113;835351556456094222;-501994;-511334;-519134;-650654;
2026-06-21T06:05:46.120;835351556463501630;-501864;-511204;-519004;-650654;
2026-06-21T06:05:46.128;835351556470909037;-501725;-511065;-518865;-650654;
2026-06-21T06:05:46.135;835351556478316444;-501578;-510918;-518718;-650654;
2026-06-21T06:05:46.142;835351556485723852;-501425;-510765;-518565;-650654;
2026-06-21T06:05:46.150;835351556493131259;-501267;-510607;-518407;-650654;
2026-06-21T06:05:46.157;835351556500538667;-501105;-510445;-518245;-650654;
2026-06-21T06:05:46.165;835351556507946074;-500941;-510281;-518081;-650654;
2026-06-21T06:05:46.172;835351556515353481;-500776;-510116;-517916;-650654;
2026-06-21T06:05:46.179;835351556522760889;-500610;-509950;-517750;-650654;
2026-06-21T06:05:46.187;835351556530168296;-500446;-509786;-517586;-650654;
2026-06-21T06:05:46.194;835351556537575704;-500284;-509624;-517424;-650654;
2026-06-21T06:05:46.202;835351556544983111;-500125;-509465;-517265;-650654;
2026-06-21T06:05:46.209;835351556552390519;-499971;-509311;-517111;-650654;
2026-06-21T06:05:46.216;835351556559797926;-499822;-509162;-516962;-650654;
2026-06-21T06:05:46.224;835351556567205333;-499680;-509020;-516820;-650654;
2026-06-21T06:05:46.231;835351556574612741;-499544;-508884;-516684;-650654;
2026-06-21T06:05:46.239;835351556582020148;-499417;-508757;-516557;-650654;
2026-06-21T06:05:46.246;835351556589427556;-499297;-508637;-516437;-650654;
2026-06-21T06:05:46.253;835351556596834963;-499186;-508526;-516326;-650654;
2026-06-21T06:05:46.261;835351556604242370;-499084;-508424;-516224;-650654;
2026-06-21T06:05:46.268;835351556611649778;-498991;-508331;-516131;-650654;
2026-06-21T06:05:46.276;835351556619057185;-498908;-508248;-516048;-650654;
2026-06-21T06:05:46.283;835351556626464593;-498833;-508173;-515973;-650654;
2026-06-21T06:05:46.291;835351556633872000;-498768;-508108;-515908;-650654;
2026-06-21T06:05:46.298;835351556641279407;-498712;-508052;-515852;-650654;
2026-06-21T06:05:46.305;835351556648686815;-498664;-508004;-515804;-650654;
2026-06-21T06:05:46.313;835351556656094222;-498624;-507964;-515764;-650654;
2026-06-21T06:05:46.320;835351556663501630;-498592;-507932;-515732;-650654;
2026-06-21T06:05:46.328;835351556670909037;-498567;-507907;-515707;-650654;
2026-06-21T06:05:46.335;835351556678316444;-498549;-507889;-515689;-650654;
2026-06-21T06:05:46.342;835351556685723852;-498536;-507876;-515676;-650654;
2026-06-21T06:05:46.350;835351556693131259;-498528;-507868;-515668;-650654;
2026-06-21T06:05:46.357;835351556700538667;-498523;-507863;-515663;-650654;
2026-06-21T06:05:46.365;835351556707946074;-498523;-507863;-515663;-650654;
2026-06-21T06:05:46.372;835351556715353481;-498524;-507864;-515664;-650654;
2026-06-21T06:05:46.379;835351556722760889;-498527;-507867;-515667;-650654;
2026-06-21T06:05:46.387;835351556730168296;-498531;-507871;-515671;-650654;
2026-06-21T06:05:46.394;835351556737575704;-498534;-507874;-515674;-650654;
2026-06-21T06:05:46.402;835351556744983111;-498536;-507876;-515676;-650654;
2026-06-21T06:05:46.409;835351556752390519;-498537;-507877;-515677;-650654;
2026-06-21T06:05:46.416;835351556759797926;-498536;-507876;-515676;-650654;
2026-06-21T06:05:46.424;835351556767205333;-498531;-507871;-515671;-650654;
2026-06-21T06:05:46.431;835351556774612741;-498522;-507862;-515662;-650654;
2026-06-21T06:05:46.439;835351556782020148;-498510;-507850;-515650;-650655;
2026-06-21T06:05:46.446;835351556789427556;-498493;-507833;-515633;-650655;
2026-06-21T06:05:46.453;835351556796834963;-498471;-507811;-515611;-650655;
2026-06-21T06:05:46.461;835351556804242370;-498444;-507784;-515584;-650655;
2026-06-21T06:05:46.468;835351556811649778;-498412;-507752;-515552;-650655;
2026-06-21T06:05:46.476;835351556819057185;-498375;-507715;-515515;-650655;
2026-06-21T06:05:46.483;835351556826464593;-498332;-507672;-515472;-650655;
2026-06-21T06:05:46.491;835351556833872000;-498285;-507625;-515425;-650655;
2026-06-21T06:05:46.498;835351556841279407;-498233;-507573;-515373;-650655;
2026-06-21T06:05:46.505;835351556848686815;-498177;-507517;-515317;-650655;
2026-06-21T06:05:46.513;835351556856094222;-498117;-507457;-515257;-650655;
2026-06-21T06:05:46.520;835351556863501630;-498053;-507393;-515193;-650655;
2026-06-21T06:05:46.528;835351556870909037;-497988;-507328;-515128;-650655;
2026-06-21T06:05:46.535;835351556878316444;-497920;-507260;-515060;-650655;
